KT;Inst;Adr;Ort;Typ;RForm;Akt;SL;WB;AnzStand;SA;PtageStatT;AustStatT;NeugStatT;Ops;Gebs;CMIb;CMIn;pPatWAU;pPatWAK;pPatLKP;pPatHOK;PersA;PersP;PersMT;PersT;PersAFall;PersPFall;PersMTFall;PersTFall;AnzBelA;AnzBelP;AwBesold;AwInvest;AwSonst;AwT;EtMedL;EtSonst;EtSubv;FiErg;PtageStatA;AustStatA;BettenStatA;DADStatA;pBettenBelStatA;KostAmbA;KostOKPAmbA;KostStatA;KostKVGStatA;AnlKVGStatA;KostZvOKPStatA;AnlZvOKPStatA;KostLangA;AuftragLFA;ErlAmbA;ErlOKPAmbA;ErlStatA;ErlKVGStatA;ErlKVGStatVA;ErlZvOKPStatA;ErlZvOKPStatVA;ErlLangA;PtageStatP;AustStatP;BettenStatP;DADStatP;pBettenBelStatP;KostAmbP;KostOKPAmbP;KostStatP;KostKVGStatP;AnlKVGStatP;KostZvOKPStatP;AnlZvOKPStatP;KostLangP;AuftragLFP;ErlAmbP;ErlOKPAmbP;ErlStatP;ErlKVGStatP;ErlKVGStatVP;ErlZvOKPStatP;ErlZvOKPStatVP;ErlLangP;PtageStatR;AustStatR;BettenStatR;DADStatR;pBettenBelStatR;KostAmbR;KostOKPAmbR;KostStatR;KostKVGStatR;AnlKVGStatR;KostZvOKPStatR;AnlZvOKPStatR;KostLangR;AuftragLFR;ErlAmbR;ErlOKPAmbR;ErlStatR;ErlKVGStatR;ErlKVGStatVR;ErlZvOKPStatR;ErlZvOKPStatVR;ErlLangR;PtageStatB;AustStatB;BettenStatB;DADStatB;pBettenBelStatB;KostAmbB;KostOKPAmbB;KostStatB;KostKVGStatB;AnlKVGStatB;KostZvOKPStatB;AnlZvOKPStatB;KostLangB;AuftragLFB;ErlAmbB;ErlOKPAmbB;ErlStatB;ErlKVGStatB;ErlKVGStatVB;ErlZvOKPStatB;ErlZvOKPStatVB;ErlLangB
VD;Groupement Hospitalier de l'Ouest Lémanique (GHOL);Chemin Monastier 10;1260 Nyon;K121;R1;A, R;NF, IPS;MSt, Arzt, BGs;2;MRI, CT;37229;7665;512;6;3;0.874;0.812;3.76;10.12;15.85;95.41;93.14;301.82;41.75;580.77;1.22;3.94;0.54;7.58;0;4959;65026709;4179246;26975341;96181296;89907174;7263316;0;989194;34936;7461;128;4.7;82.4;20695075;19077620;66167716;47799611;4666057;11752397;1147137;0;0;25633089;18172723;64021815;41989740;45;13826001;59.4;0;;;;;;;;;;;;;;;;;;;;;;;2293;204;17;11.2;90.4;0;0;3999666;3945373;453820;0;0;2980407;0;0;0;3743384;3700826;45;0;;2388736;;;;;;;;;;;;;;;;;;;;;;
VD;Hôpital Intercantonal de la Broye (HIB);Avenue de la Colline 3;1530 Payerne;K122;R2;A, R;NF, IPS;MSt, Arzt, BGs;2;MRI, CT;46737;6016;538;4;2;0.819;0.790;0.76;43.18;5.15;96.2;77.94;258.81;60.56;565.72;1.3;4.3;1.01;9.4;0;0;57626236;3465678;24018754;85110668;72557702;13507522;811709;2483770;29942;5330;100.5726027397;5.6;72.2;27356317;23867477;44969693;39609301;3721102;2032955;190986;0;0;25576788;22469857;47162967;39255036;34.8;700997;100;0;;;;;;;;;;;;;;;;;;;;;;;16795;686;47;24.5;108.1;4314139;3863331;11780397;11741619;914686;0;0;0;0;3299168;2886294;11155211;11100271;43.3;0;;0;;;;;;;;;;;;;;;;;;;;;;
VD;Hirslanden Lausanne SA;Avenue d'Ouchy 31;1006 Lausanne;K122;R1;A;NF;BGs;2;MRI, CT, CC, LB, Lito;35236;7387;470;9;2;1.223;1.171;1.83;11.67;68.1;93.3;8.93;317.88;75.1;647.44;0.12;4.3;1.02;8.76;230061;18956;70245413;27415166;64978914;162639493;155770825;11211155;0;4581299;35236;7387;154;4.8;59.3;63178735;60504373;101908101;29530709;2670062;60981390;6825885;0;0;59094549;56664882;107978679;24453209;55;78177399;55;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VD;Clinique de La Source;Avenue Vinet 30;1004 Lausanne;K122;R2;A;;BGs;1;MRI, CT, PET, CC;24487;4619;296;7;2;1.098;1.079;0.43;7.41;78.4;90.67;0;194.11;55.63;427.34;0;4.2;1.2;9.25;;;46026599;9320951;42080783;98200843;75218046;30410911;0;7428113;24487;4619;96.6739726027;5.3;77.2;31224866;30222373;62359853;12294821;1227150;46465009;3183020;0;0;35883323;34762873;68189333;6372702;47.8;18709390;97.9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VD;Clinique de Genolier;Route du Muids 3;1272 Genolier;K123;R1;A;;BGs;1;MRI, CT, PET, CC, LB;14186;2568;0;4;0;1.039;1.023;15.71;16.89;98.72;71.91;5;116.5;42.6;269.5;0.19;4.54;1.66;10.49;;;27688432;13328098;54706542;96268014;93490472;6029794;0;3292572;14186;2568;78;5.5;63.2;33775494;26729169;38859976;46631;0;26036184;0;0;0;46358612;34609100;53123388;54916;100;33448852;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VD;Clinique la Prairie SA;Chemin de la Prairie 2­10;1815 Clarens;K123;R1;A;;;1;MRI, CT;10166;1822;0;2;0;0.620;0.607;75.85;23.86;100;14.27;1;37.99;23.85;242.5;0.05;2.09;1.31;13.31;;;21236288;5939519;30754132;58166914;54428823;11512646;0;7774555;10166;1822;33.5616438356;5.6;108.9;12098351;9048658;45024723;20919050;1153092;24105673;2690548;0;1043840;13188295;0;52753175;13062467;100;30479091;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VD;Hôpital du Pays d'Enhaut;Route de l'Hôpital 17;1660 Château­d'Oex;K123;R2;A, R;NF;MSt, Arzt, BGs;1;;5227;625;0;1;0;0.890;0.816;2.23;9.46;7.18;95.69;18.3;41.32;20.44;108.89;2.93;6.61;3.27;17.42;;;9065777;540195;3184001;12789973;10663222;1120728;273798;-517133;3481;534;12;6.5;80;3138337;0;6493538;5664685;741173;477950;67135;0;0;2192811;0;6178958;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;1746;91;26;19.2;17.9;0;0;1187440;1176788;77128;0;0;0;0;0;0;852022;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;
VD;Secteur Psychiatrique Est Fondation de Nant;Route de Nant;1804 Corsier­sur­Vevey;K212;R2;P, R;NF;Arzt, BGs;15;;23724;991;0;0;0;;;0.47;1.62;0;98.01;50.9;116.02;39.81;289.24;5.14;11.71;4.02;29.19;;;33404029;1999112;5880290;41317943;32984924;1641845;7807344;1327311;;;;;;;;;;;;;;;;;;;;;;;23724;991;59;23.9;88.6;17373494;17373494;15598868;15139941;1340920;413034;37325;1895324;1705000;21759029;16392733;14996771;13804836;45;454389;45;1519342;0;0;12;;91.7;0;0;1680908;1680908;120881;0;0;0;0;0;0;2145085;2118985;45;0;;0;;;;;;;;;;;;;;;;;;;;;;
VD;Clinique la Métairie SA;Avenue de Bois­Bougy 8;1260 Nyon;K212;R1;P;;BGs;1;;20987;612;0;0;0;;;7.7;57.14;62.07;93.93;6.12;34.61;10.22;72.83;1;5.66;1.67;11.9;;;8341785;3116265;4631126;16089176;19038784;591431;0;3664715;;;;;;;;;;;;;;;;;;;;;;;20987;612;76;34.3;80.9;762922;762922;15469476;4721249;947135;9620646;1930008;0;0;941661;940229;18369429;4067642;52.8;3995545;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VD;Clinique la Lignière;La Lignière 5;1196 Gland;K221;R1;P, R;;;1;;30111;1492;0;0;0;;;4.76;31.31;51.93;92.8;10.37;53.29;26.97;164.29;0.7;3.57;1.81;11.01;;;16702666;1952629;3989255;22889057;20569453;971516;628595;32589;;;;;;;;;;;;;;;;;;;;;;;4542;194;15;23.4;85.6;208076;208076;2866570;1110027;46641;1755254;74056;0;0;151010;150985;3384694;1197554;100;2184001;100;0;25569;1298;79;19.7;88.2;2086969;2086969;15587545;6157128;307490;8978829;422269;0;0;1950945;1938700;16706814;6268426;100;9279444;100;0;;;;;;;;;;;;;;;;;;;;;;
VD;Hôpital de Lavaux;Chemin des Colombaires 31;1096 Cully;K221;R2;R;;MSt, Arzt, BGs;1;;18476;909;0;0;0;;;0.21;0.52;13.44;99.58;8.07;86.72;18.32;160.45;0.89;9.54;2.02;17.65;108;4316;14951738;1104424;3868778;20405627;17848179;1503868;197778;716103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18476;909;61;20.3;81.2;0;0;11988002;11807218;0;116941;0;5025330;0;0;0;11543198;10991563;45;224709;100;5140137;;;;;;;;;;;;;;;;;;;;;;
VD;Clinique Bois­Bougy Sàrl;Avenue de Bois­Bougy 5;1260 Nyon;K221;R1;R;;BGs;1;;12769;533;0;0;0;;;6.41;62.17;85.94;73.84;3.36;23.86;11.13;59.55;0.63;4.48;2.09;11.17;;;5140947;2748859;2474079;10363885;9792265;271123;0;-291674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12769;533;84;24;44.3;147475;126811;10216410;537115;129894;6302912;1524279;0;0;150020;129000;9922192;521647;100;6121395;100;0;;;;;;;;;;;;;;;;;;;;;;
VD;Institution de Lavigny;Route du Vignoble 60;1175 Lavigny;K221;R2;R;;BGs;1;;12642;292;0;0;0;;;0.67;4.38;0;97.66;5.41;38.69;34.44;109.35;1.85;13.25;11.79;37.45;;;11625666;445800;1898709;13970175;14763924;206689;361878;1362318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12642;292;41;43.3;89.2;1150028;1098737;12827462;12272333;923278;0;0;722049;0;1367327;1269782;13744924;12975523;31.6;0;;220241;;;;;;;;;;;;;;;;;;;;;;
VD;Clinique Valmont;Route de Valmont;1823 Glion;K221;R1;R;;BGs;1;;12371;615;0;0;0;;;5.3;40.53;96.41;92.98;4.05;35.55;21.07;90.9;0.66;5.78;3.43;14.78;;;7634763;2396796;4234855;14266414;10877168;1294860;0;-2091265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12371;615;59;20.1;61.7;603251;575500;6493801;175333;0;4577807;0;0;0;1830798;1555579;10374522;241124;100;6547446;100;0;;;;;;;;;;;;;;;;;;;;;;
VD;Clinique de Montchoisi;Chemin des Allinges 10;1006 Lausanne;K231;R1;A;;;1;MRI, CT;3138;1001;0;4;0;0.946;0.836;8.09;20;90.31;73.33;0;23.58;17.26;79.8;0;2.36;1.72;7.97;;;6837563;4261933;19472166;30571662;30525683;977808;0;931828;3138;1001;22;3.1;55.9;11543872;10460573;8851661;28357;0;7993640;0;0;0;17557442;15413943;13795134;42767;100;12068190;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VD;Clinique CIC;Rue du Lac 92;1815 Clarens;K231;R1;A;;;1;;1931;538;0;2;0;1.487;1.461;0.19;29.42;16.73;96.1;1;20.71;4.58;36.44;0.19;3.85;0.85;6.77;3507;0;3414410;2043593;7001823;12525329;12076925;70722;0;19614;1931;538;9.3424657534;3.6;56.6;5002590;4460397;8081004;6450117;767660;894584;127698;0;0;4668223;4190419;7476611;6194693;47;833802;53.9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VD;Clinique Médico­Chirurgicale de Longeraie SA;Avenue de la Gare 9;1003 Lausanne;K231;R1;A;;;1;;288;145;0;2;0;0.858;0.759;0;22.76;24.14;43.45;0;6.99;8.81;23.42;0;4.82;6.08;16.15;4343;0;2564225;276621;1699551;4616942;3054230;281083;0;-27322;288;145;3.1917808219;2;24.1;4750646;4298752;1109492;439749;105930;242415;56275;0;0;3896809;3125716;886960;271300;100;131679;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VD;Maison de naissance Aquila;Chemin du Grand­Chêne;1860 Aigle;K232;R3;B;;BGs;1;;;;;0;1;;;;;;;;;;;;;;;;;0;1981;40061;42042;0;41;66334;2633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;42042;0;0;0;0;0;0;0;0;66334;0;0;0;;0;;0
VD;Maison de naissance La Grange Rouge;Rue du Village 5;1274 Grens;K232;R3;B;;BGs;1;;;;;0;1;;;;;;;;;;;;;;;;;0;15850;100050;126900;126600;0;20800;20500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;77100;59900;0;0;0;0;0;0;0;147400;126600;0;0;;0;;0
VD;Maison de naissance Lunaissance;Chemin de la Lune 3;1132 Lully VD;K232;R3;B;;BGs;1;;;;;0;0;;;;;;;;;;;;;;;;;0;4785;18355;26820;0;7650;27200;8040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;37592;0;0;0;0;0;0;0;0;34850;0;0;0;;0;;0
VD;Maison de naissance Zoé;Rue du Poyet 9;1510 Moudon;K232;R3;B;;BGs;1;;;;;0;1;;;;;;;0;0;0;0.02;;;;;;;991;20650;8766;30407;;5447;20800;-3927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;30407;0;0;0;0;0;0;0;0;20800;0;0;0;;0;;0
VD;Clinique Miremont;Avenue Rollier;1854 Leysin;K234;R1;R;;Arzt, BGs;1;;5624;277;0;0;0;;;0.36;1.81;0;99.64;2.95;46.84;8.7;84.68;1.06;16.91;3.14;30.57;;;7129459;122016;1735986;8987461;8597510;213354;71796;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5624;277;56;20.3;95.4;337400;337400;5445421;5429388;564338;0;0;4619344;0;332144;332144;5092610;4709602;0;0;;3665378;;;;;;;;;;;;;;;;;;;;;;
VD;Centre de Soins et de Santé Communautaire du Balcon du Jura Vaudois (CSSC);Rue des Rosiers 29;1450 Ste­Croix;K234;R2;A, R;NF;MSt, Arzt, BGs;2;;4463;623;0;1;0;;;0.48;4.17;0;97.92;11.97;71.93;9.15;143.11;1.92;11.55;1.47;22.97;;;12899529;1181737;3971771;18525233;13210676;906872;3335178;265547;4463;623;18;7.2;77;5425278;5058718;5956848;5922316;563326;0;0;0;0;3995936;3398970;7732178;6864096;24;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;0;0;0;0;0;0;0;7317704;0;0;0;0;0;;0;;5989196;;;;;;;;;;;;;;;;;;;;;;
VD;Fondation Rive­Neuve Unité de Soins Palliatifs;Chemin du Clos­du­Moulin 20;1844 Villeneuve VD;K235;R2;R;;BGs;1;;5953;218;0;0;0;;;0;4.26;0;99.15;1.95;27.25;1.2;44.4;0.89;12.5;0.55;20.37;;;4932072;1137491;1746723;7834278;6082318;197932;1225187;-239417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5953;218;20;27.3;81.7;0;0;7834278;7834278;1155483;0;0;0;0;0;0;7266020;6082318;34;0;;0;;;;;;;;;;;;;;;;;;;;;;
VD;Biotonus, Clinique Bon­Port SA centre de soins médicaux & esthétiques;Rue de Bon­Port 21;1820 Territet;K235;R1;A;;BGs;1;;4441;376;0;0;0;;;87.43;56.25;100;3.93;2.5;14.66;1.86;38.73;0.66;3.9;0.49;10.3;0;0;5128993;1457577;4679365;11994827;9771834;907508;0;1233995;4441;376;30;11.8;44.4;0;0;4689853;0;0;130850;0;0;0;0;0;9658504;0;;217396;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VD;Hôpital Ophtalmique Jules Gonin Fondation Asile des Aveugles ;Avenue de France 15;1004 Lausanne;K235;R2;A;NF;MSt, Arzt;1;;2317;802;0;4;0;;;25.96;52.18;18.51;68.32;50.59;63.43;59.73;295.17;6.31;7.91;7.45;36.8;1847;0;37032201;2613689;18514381;59680529;53137011;694080;6470454;637825;2317;802;8.2602739726;2.9;76.8;47756147;47755837;6416877;3659844;313557;2271829;141224;0;6160403;47924114;40843641;7258070;5074189;45;827071;45;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VS;Hôpital du Valais - Centre hospitalier du centre du Valais (CHCVs);Avenue du Grand­Champsec 80;1950 Sion;K112;R4;A, P, R;NF, IPS;MSt, Arzt, BGs;7;MRI, CT, PET, CC, LB, Lito;207408;24328;1504;12;5;1.036;1.043;2.67;3.57;4.18;91.45;321.16;1063.35;183.45;2102.97;1.32;4.37;0.75;8.64;7806;23270;233585530;16093116;136413935;399028739;378591628;17937011;3018060;517959;139762;21797;448;6.4;85.6;99339820;89750662;219888037;193151071;8055277;12477637;618001;0;0;98421742;89704367;226743017;195119247;48;11443472;51;0;7876;162;21;48.6;97.9;146;146;5709379;5709379;409548;0;0;0;0;159;159;5189831;5184894;47.9;0;;0;59770;2369;179;25.2;91.6;276472;275413;37568806;35784095;1847490;1229462;83991;4516101;0;232572;231644;34928563;32537509;46.5;1111270;49.1;3671673;;;;;;;;;;;;;;;;;;;;;;
VS;Spital Wallis - Spitalzentrum Oberwallis (SZO);Pflanzettastrasse 8;3930 Visp;K112;R4;A, P, R;NF;MSt, Arzt, BGs;3;MRI, CT, Lito;85918;12024;590;5;3;0.841;0.821;5.37;7.76;5.99;86.75;115.87;385.43;76.52;806.5;0.96;3.21;0.64;6.71;17121;12176;91116686;4905298;47325819;149536252;143297268;6401763;937183;1099962;62446;11107;195;5.6;87.3;30305327;27310324;83757562;69877108;2437587;6603344;247904;0;0;27664344;24892843;92140148;74019214;48.6;6804922;54.6;0;13205;438;39;30.1;94;3568129;3508507;10981166;10929402;342137;9988;212;0;0;3293651;3221985;9778192;9737916;46.7;5789;47.9;0;10267;479;29;21.4;92.2;596;596;5628211;5394403;126118;197532;5458;14735;0;381;381;5926718;5588415;46.5;185689;48.1;10534;;;;;;;;;;;;;;;;;;;;;;
VS;Hôpital du Valais - Centre hospitalier du Chablais (CHC);Route de Morgins;1870 Monthey;K211;R4;P, R;;MSt, Arzt, BGs;2;;63707;2435;0;0;0;;;0.52;4.55;1.48;98.64;67.68;244.59;38.7;505.89;2.78;10.04;1.59;20.78;;;52232895;2701833;14992697;69937535;61430775;3247659;1505870;-3191770;;;;;;;;;;;;;;;;;;;;;;;40557;1601;120;25.3;92.8;11586147;11108352;30036224;29694626;1050332;281461;11503;0;0;9539932;8123207;29630566;29206985;46.9;277698;47.2;0;23150;834;72;27.8;90;83894;81196;15862985;15133469;491384;634461;26040;2676238;0;64261;61828;14432900;13565266;46.7;503979;47.9;2098695;;;;;;;;;;;;;;;;;;;;;;
VS;Clinique romande de réadaptation SuvaCare (CRR);Avenue du Grand­Champsec 90;1950 Sion;K221;R4;R;;MSt, Arzt, BGs;1;;30838;1073;0;0;0;;;9.79;64.05;6.71;23.49;33.5;68.9;91.05;306.24;3.12;6.42;8.49;28.54;0;0;34210113;3930129;11529963;49670205;46906973;2837721;0;74489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30838;1073;110;28.7;101.4;13517414;7367140;32412330;10010576;857877;2093550;200195;0;0;9052336;4128196;37610815;9225719;47.3;3732238;100;0;;;;;;;;;;;;;;;;;;;;;;
VS;RZL Rehabilitationszentrum Leukerbad AG;Willy­Spühlerstrasse 2;3954 Leukerbad;K221;R1;R;;BGs;1;;10082;530;0;0;0;;;0.74;44.26;13.42;95.22;4.33;17.84;18.99;85.54;0.82;3.37;3.58;16.14;;;8014209;1330770;3423861;12768840;6678968;1532505;4557370;-4541701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10082;530;29.3150684932;19;94.1;1738376;1585272;9741647;6184051;569489;1081459;96321;0;0;1421482;1305293;5929341;4373198;100;893557;100;0;;;;;;;;;;;;;;;;;;;;;;
VS;Clinique de Valère SA  Clinique Générale;Rue de Pré­Fleuri 16;1950 Sion;K231;R1;A;;Arzt, BGs;1;CT;8649;1751;0;4;0;1.300;1.283;0.63;1.49;16.82;91.79;5.49;67.77;11.76;124.74;0.31;3.87;0.67;7.12;7325;0;14417698;3538795;21224429;39180922;35101550;365111;0;-3715062;8649;1751;40;4.9;71.5;14302578;0;24779853;20055777;683305;3117772;108576;0;0;14413439;0;20939446;7462402;100;2570190;46.5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VS;Clinique CIC Valais SA;Route du Léman 29;1907 Saxon;K231;R1;A;;;1;;784;188;0;4;0;1.400;1.377;0.53;2.14;6.38;94.15;0;8.26;1.89;12.09;0;4.39;1.01;6.43;473;0;1772814;1763714;2392964;6048710;2963214;5855;3065445;-3065445;784;188;15.0794520548;4.2;14.2;2578711;2013089;3409389;2947175;896853;207281;59590;0;0;1691014;1311456;1278055;712568;100;72715;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZG;Zuger Kantonsspital AG;Landhausstrasse 11;6340 Baar;K112;R1;A;NF, IPS;MSt, Arzt, BGs;1;MRI, CT;51604;10097;785;5;3;0.854;0.831;0.67;13.98;23.93;91.93;109.03;324.87;111.47;730.08;1.08;3.22;1.1;7.23;6033;0;83292318;8671236;43374745;136839284;132427799;3834631;805516;1804122;51604;10097;164;5.1;81.7;42155441;38433171;87616785;58616368;4509472;25450851;1708548;0;0;41338998;37877997;93445840;57438371;49.3;16507216;49;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZG;Andreas Klinik;Rigistrasse 1;6330 Cham;K122;R1;A;NF;BGs;1;;20245;4309;502;4;3;0.944;0.920;0.14;30.2;40.61;88.6;1.03;108.04;16.16;205.49;0.02;2.51;0.38;4.77;58874;0;20468102;5648294;17083288;43199684;39220372;4882061;0;902749;20245;4309;56;4.7;89.3;6077387;6077387;43359903;22104561;2059904;16960781;1713143;0;0;5136468;3347585;48062882;24620595;49;14125775;53;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZG;Psychiatrische Klinik Zugersee;Widenstrasse 55;6317 Oberwil b. Zug;K212;R2;P;NF;MSt, Arzt, BGs;1;;42637;1292;0;0;0;;;0.36;58.1;6.81;99.43;19.58;92.43;19.45;203.26;1.52;7.15;1.51;15.73;;;21143793;2122259;3626536;28682216;26752958;1101336;818096;0;;;;;;;;;;;;;;;;;;;;;;;42637;1292;124;33;93.2;0;0;27122348;26821758;4073766;109393;0;0;149226;0;0;27088154;23937708;50.3;2262545;57.1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZG;Klinik Meissenberg AG;Meisenbergstrasse 17;6300 Zug;K212;R1;P;NF;MSt, Arzt, BGs;1;;24881;477;0;0;0;;;0.38;87.76;13.13;98.5;12.82;31.99;16.23;97.27;2.69;6.71;3.4;20.39;;;9880117;807406;2353373;13135444;14380892;188644;0;1434092;;;;;;;;;;;;;;;;;;;;;;;24881;477;74;52.2;89.3;45444;45444;14808604;12452173;2193958;2180923;333709;0;0;47821;47821;14521715;11544475;49.7;1745700;51.3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZG;Klinik Adelheid AG;Höhenweg 71;6314 Unterägeri;K221;R1;R;;Arzt, BGs;1;;30782;1496;0;0;0;;;0.19;60.14;39.53;96.88;10.63;62.58;33.94;155.9;0.71;4.18;2.27;10.42;;;20136231;1828990;4931449;26992279;25494588;1276254;67188;451981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30782;1496;94;20.6;89.4;1508908;1250506;24077344;13754611;884539;9808957;629132;0;2812;1330585;1086454;24315360;12368355;50.3;7868583;51.6;0;;;;;;;;;;;;;;;;;;;;;;
ZH;Universitätsspital Zürich;Rämistrasse 100;8091 Zürich;K111;R4;A, P;NF, IPS;MSt, Arzt, BGs;1;MRI, CT, PET, CC, LB, Lito;268316;38885;2274;36;8;1.545;1.542;1.81;21.09;20.03;91.08;1181.73;2173.36;989.12;6207.91;3.04;5.59;2.54;15.96;0;0;744209215;122950213;337333204;1207286457;1047645354;72810775;112969385;28466347;265483;38850;877;6.8;80.5;284891335;236466221;715528293;463559575;33782406;166736585;11187889;0;105365134;285977090;234200029;823794003;478830381;49;222502060;49;0;2833;35;11;80.9;84.6;4234576;3846462;1861144;1772064;164233;89080;10530;0;0;2687728;2456104;2592885;2367708;49;225128;49;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Kantonsspital Winterthur;Brauerstrasse 15;8400 Winterthur;K112;R4;A, P;NF, IPS;BGs;1;MRI, CT, PET, CC, LB, Lito;142852;25204;1463;12;6;1.053;1.025;0.55;7.02;20.27;92.81;407.04;1180.83;281.22;2475.17;1.61;4.69;1.12;9.82;0;0;281914385;40521571;99406115;430602347;427045113;17505641;2049475;24758158;140964;25176;480.4;5.6;77.1;104895459;96010646;279435846;181123670;14066565;75616695;4841759;0;2804532;108050201;98339516;294714022;176774658;49.2;54545242;50.6;0;1888;28;6;67.4;90.3;4327009;3237548;2747529;2741530;211638;0;0;0;15565;3007270;1986504;2098402;2098402;49.8;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Stadtspital Triemli;Birmensdorferstrasse 497;8063 Zürich;K112;R4;A;NF, IPS;MSt, Arzt, BGs;1;MRI, CT, CC, LB;132904;23359;1785;11;6;1.132;1.093;0.74;10.1;18.5;94.56;354.9;929.53;225.58;2173.79;1.52;3.98;0.97;9.31;8060;0;261402548;36830595;116723055;433330176;403048568;17501200;5032313;1257218;132904;23359;400;5.7;86.3;117469078;108101707;281961640;202232000;12311253;65435618;3460459;55229;3570997;108383274;100757024;292177763;182879404;49;90705839;60.2;20978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZH;Klinik Hirslanden AG;Witellikerstrasse 40;8008 Zürich;K112;R1;A;NF, IPS;MSt, Arzt, BGs;2;MRI, CT, PET, CC, LB, Lito;104768;18128;839;14;3;1.413;1.390;2.97;22.86;77.48;91.01;84.9;751.93;108.34;1378.04;0.47;4.15;0.6;7.6;129941;19226;157726349;80236368;122901080;360872608;380073443;20454919;0;39655756;104768;18128;330;5.8;82.2;56900532;56900532;341680391;56937014;4233545;177860231;13894656;0;1141500;45854748;45846596;412558245;55700122;49;166183500;49;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
