KT;Inst;Adr;Ort;Typ;RForm;Akt;SL;WB;AnzStand;SA;PtageStatT;AustStatT;NeugStatT;Ops;Gebs;CMIb;CMIn;pPatWAU;pPatWAK;pPatLKP;pPatHOK;PersA;PersP;PersMT;PersT;PersAFall;PersPFall;PersMTFall;PersTFall;AnzBelA;AnzBelP;AwBesold;AwInvest;AwSonst;AwT;EtMedL;EtSonst;EtSubv;FiErg;PtageStatA;AustStatA;BettenStatA;DADStatA;pBettenBelStatA;KostAmbA;KostOKPAmbA;KostStatA;KostKVGStatA;AnlKVGStatA;KostZvOKPStatA;AnlZvOKPStatA;KostLangA;AuftragLFA;ErlAmbA;ErlOKPAmbA;ErlStatA;ErlKVGStatA;ErlKVGStatVA;ErlZvOKPStatA;ErlZvOKPStatVA;ErlLangA;PtageStatP;AustStatP;BettenStatP;DADStatP;pBettenBelStatP;KostAmbP;KostOKPAmbP;KostStatP;KostKVGStatP;AnlKVGStatP;KostZvOKPStatP;AnlZvOKPStatP;KostLangP;AuftragLFP;ErlAmbP;ErlOKPAmbP;ErlStatP;ErlKVGStatP;ErlKVGStatVP;ErlZvOKPStatP;ErlZvOKPStatVP;ErlLangP;PtageStatR;AustStatR;BettenStatR;DADStatR;pBettenBelStatR;KostAmbR;KostOKPAmbR;KostStatR;KostKVGStatR;AnlKVGStatR;KostZvOKPStatR;AnlZvOKPStatR;KostLangR;AuftragLFR;ErlAmbR;ErlOKPAmbR;ErlStatR;ErlKVGStatR;ErlKVGStatVR;ErlZvOKPStatR;ErlZvOKPStatVR;ErlLangR;PtageStatB;AustStatB;BettenStatB;DADStatB;pBettenBelStatB;KostAmbB;KostOKPAmbB;KostStatB;KostKVGStatB;AnlKVGStatB;KostZvOKPStatB;AnlZvOKPStatB;KostLangB;AuftragLFB;ErlAmbB;ErlOKPAmbB;ErlStatB;ErlKVGStatB;ErlKVGStatVB;ErlZvOKPStatB;ErlZvOKPStatVB;ErlLangB
UR;Kantonsspital Uri;Spitalstrasse 1;6460 Altdorf UR;K122;R4;A;NF, IPS;Arzt, BGs;1;MRI, CT;22005;3706;167;3;2;0.8974576446;0.8725556043;1.7149;5.2083;26.7725;92.4239;41.61;200.19;49.74;404.58;1.12;5.4;1.34;10.92;;;36322293;5709096;16891535;59017721;49321131;3239030;5371402;527771;22005;3706;76;5.9;79.3;15626497;13839440;39761435;23372922;1978189;14594551;1129559;0;0;13576931;10801534;42585685;20584129;51;14666655;65.9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VD;CHUV Centre Hospitalier Universitaire Vaudois;Rue du Bugnon 21;1005 Lausanne;K111;R4;A, P, R;NF, IPS;MSt, Arzt, BGs;3;MRI, CT, PET, CC, LB;408507;40461;1759;27;6;1.4409289424;1.4556875223;1.685;9.1102;6.9612;90.5181;1487.66;3116.46;1537.66;8851.8;3.68;7.7;3.8;21.88;;;1045746936;101271146;334512913;1481530995;1027565231;82331141;377550395;5915772;266706;34649;845;7.7;86.5;293537437;261916076;623316127;461013802;33952176;58941216;4492127;14162161;215458389;236686792;203554779;597028434;426098727;45.4;55148460;45.3;3811962;106057;4116;336;25.8;86.5;59989539;51725465;84878911;82262561;6153884;1055665;91155;8112996;37301945;37285164;31911411;115044351;80765156;45;1016686;45.3;2707806;35744;1696;115;21.1;85.2;2024917;1783615;35777644;34659544;2895742;0;0;2523888;3933787;2214463;2021609;26131040;24954375;45;0;;734714;;;;;;;;;;;;;;;;;;;;;;
VD;Etablissements Hospitaliers du Nord Vaudois (eHnv);Rue d'Entremonts 11;1400 Yverdon­les­Bains;K112;R2;A, P, R;NF, IPS;MSt, Arzt, BGs;5;MRI, CT;88459;12198;858;9;3;0.8574636083;0.8064184385;0.9609;3.4507;5.323;96.0192;142.7;689.26;123.07;1331.47;1.17;5.65;1.01;10.92;;;134384491;13215339;53894466;201494296;175215839;18150751;4714688;-1993825;55658;10488;233.4;5.3;65.3;56316698;0;96465693;83713761;7025553;6655255;409567;0;0;45620007;28275221;94820859;81564894;40;6604407;65.7;0;4904;113;16.7;43.4;80.4;0;0;5458465;5297091;500037;0;0;0;0;0;0;4609996;4491827;34.2;0;;0;27897;1597;105;17.5;72.8;0;0;17536729;17175045;939927;0;0;24305708;0;402104;0;17939660;17424666;46.1;0;;17097804;;;;;;;;;;;;;;;;;;;;;;
VD;EHC Ensemble hospitalier de la Côte;Chemin du Crêt 2;1110 Morges;K121;R2;A, R;NF, IPS;MSt, Arzt, BGs;3;MRI, CT;75633;8685;1260;6;4;0.8478662696;0.8099813945;1.0535;1.4268;8.9496;95.1417;115.97;412.45;73.34;851.59;1.34;4.75;0.84;9.81;;;84670380;5496884;35446125;125613389;114531951;3204447;184162;388434;48162;7497;160.7;6.4;82.1;38305581;35473004;67800870;56499968;3593805;8640448;498676;747817;0;30944249;28498010;77977722;61526703;49.3;13892482;68.2;493441;;;;;;;;;;;;;;;;;;;;;;;27471;1188;82.8;23.1;90.9;916886;916886;14935520;14878485;1754565;0;0;5580345;0;703335;697098;16406061;16343038;56.8;0;;3721882;;;;;;;;;;;;;;;;;;;;;;
VD;Hôpital de la Riviera;Boulevard Paderewski 3;1800 Vevey;K121;R2;A, R;NF, IPS;MSt, Arzt, BGs;6;MRI, CT, CC, LB;72562;10508;719;11;3;0.9062366264;0.8555557377;1.4669;7.366;13.1448;94.8322;134.24;362.87;167.48;943.23;1.28;3.45;1.59;8.98;;;98545991;6664725;43164398;150985135;136966552;14162304;882038;1025759;48001;9275;162.7;5.2;80.8;38366304;34057734;88276779;64261904;5082529;13663580;1080856;0;176000;37295181;23616813;95990460;70764642;45;14404225;45;0;;;;;;;;;;;;;;;;;;;;;;;24561;1233;78.9;19.9;85.3;0;0;18272422;17813233;1008296;0;0;706850;0;0;0;13986336;12578923;45;0;;380247;;;;;;;;;;;;;;;;;;;;;;
VD;Groupement Hospitalier de l'Ouest Lémanique (GHOL);Chemin Monastier 10;1260 Nyon;K121;R1;A, R;NF, IPS;MSt, Arzt, BGs;2;MRI, CT;43066;7309;554;6;3;0.8821131266;0.8026644974;4.1715;11.0108;15.5108;94.9632;84.58;280.98;47.9;552.19;1.16;3.84;0.66;7.55;;;60679852;4308840;25361157;90709198;84542599;6275462;0;108863;37134;6841;118.8;5.4;85.6;19524670;17869552;60325818;43517743;3682644;15275236;1292653;0;0;24895649;17355475;54446103;38924552;50;14111753;67.2;0;;;;;;;;;;;;;;;;;;;;;;;5932;468;17;12.7;95.6;0;0;4354754;4279269;354874;58158;4823;3174647;0;0;0;4352654;4289637;45;49672;100;2435517;;;;;;;;;;;;;;;;;;;;;;
VD;Hôpital du Chablais VD;Chemin du Grand­Chêne;1860 Aigle;K122;R2;A;NF, IPS;BGs;2;MRI, CT;49744;9401;623;7;4;0.8124941872;0.763031379;2.5838;1.905;4.5291;92.917;93.57;324.36;67.74;635.33;1;3.45;0.72;6.76;;;74820814;438288;32461848;109986721;82561698;4414077;23037656;-2536161;49744;9401;164;5.3;83.1;26129789;22635148;85416334;70231276;2479585;6346207;168588;0;0;23861680;20636948;82066859;24557994;45;3460631;45;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VD;Clinique de La Source;Avenue Vinet 30;1004 Lausanne;K122;R2;A;;BGs;1;MRI, CT, PET, CC;28329;4293;303;7;1;1.0735438365;1.0476226104;0.5663;6.506;81.6598;90.0022;0;162.41;49.16;361.67;0;3.78;1.15;8.42;;;49353968;10843959;38445919;99279966;76262267;29691129;0;6673430;28329;4293;96.8;6.6;80.2;28486624;27452541;57016355;10918461;0;42596056;0;0;0;36567616;35388139;67433275;6523463;47.7;17041050;97.7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VD;Hôpital Intercantonal de la Broye (HIB) - VD;Avenue de la Colline 3;1530 Payerne;K122;R2;A, R;NF, IPS;MSt, Arzt, BGs;2;MRI, CT;24737;3038;279;4;2;0.8576422985;0.8249648079;1.1045;2.958;4.7761;96.1791;41.21;151.27;44.35;339.51;1.36;4.98;1.46;11.18;;;32100099;2208790;15106495;50200711;40362068;10333540;0;494898;16003;2661;65.3;6;67.2;13625183;12088763;29379680;26129140;2179456;1283888;107090;0;0;13695835;11910568;29040956;22791431;45;503949;100;0;;;;;;;;;;;;;;;;;;;;;;;8734;377;24;23.2;99.7;989263;961843;7220644;6736118;630076;0;0;0;0;526573;471667;6188214;5088698;45;0;;0;;;;;;;;;;;;;;;;;;;;;;
VD;Clinique Cecil SA;Avenue Louis­Ruchonnet 53;1003 Lausanne;K122;R1;A;NF, IPS;;1;MRI, CT, CC;22852;3702;555;4;2;1.3287181604;1.2777389858;1.9172;11.0131;69.6516;97.7087;2.79;178.52;34.18;363.36;0.08;4.82;0.92;9.82;;;39281163;17183837;32343399;88808399;84810946;5687367;0;1689913;22852;3702;86;6.2;72.8;30549036;26410462;59500031;18343694;1625077;39941504;3768925;0;0;30717528;29906431;65855998;16198289;45;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VD;Clinique de Genolier;Route du Muids 3;1272 Genolier;K123;R1;A, R;;BGs;1;MRI, CT, PET, CC, LB;18313;2723;0;4;0;1.0243709043;1.0754320664;15.6736;18.0236;98.3161;69.9914;6;122.3;44.6;281.3;0.22;4.49;1.64;10.33;;;26654705;11754506;50471612;88880823;87385931;8000033;0;6505942;18313;2723;78;6.7;64.3;30793434;24469139;35319976;41701;0;23729686;0;0;0;44427618;32342281;50958343;55119;100;31364902;100;0;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;
VD;Clinique Bois­Cerf SA;Avenue d'Ouchy 31;1006 Lausanne;K123;R1;A;NF;;2;MRI, CT, LB, Lito;17383;3323;0;5;0;1.0496523983;0.9803830601;1.6777;9.5369;71.5099;86.6687;3.97;112.33;39.17;240.33;0.12;3.38;1.18;7.23;;;27090300;9374840;28810296;65295566;65331689;2984502;0;3020624;17383;3323;66;5.2;72.2;23177806;21526604;38341964;6004270;485524;28389517;2761730;0;0;27234216;25234518;43860407;5427716;45;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VD;Clinique la Prairie SA;Chemin de la Prairie 2­10;1815 Clarens;K123;R1;A, P;;;1;MRI, CT;12881;2025;0;2;0;0.661072758;0.6535764241;65.031;18.3871;100;15.6796;1;39.53;22.66;246.79;0.05;1.95;1.12;12.19;;;21432863;5469583;29592230;56494676;52381367;10359915;0;6246606;12881;2025;41.1;6.4;85.9;12338192;12338192;42825199;19663036;1037365;23162161;2420517;0;1331285;12548257;0;50193025;12571528;100;29333565;100;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VD;Hôpital du Pays d'Enhaut;Route de l'Hôpital 17;1660 Château­d'Oex;K123;R2;A, R;NF;MSt, Arzt, BGs;1;;10305;574;0;1;0;0.9483909287;0.8551568035;2.5641;12.594;4.2125;92.674;2.73;36.97;22.1;86.35;0.48;6.44;3.85;15.04;;;8788969;340625;3152333;12281927;6426265;808944;4813574;-251797;2771;462;14;6;54.2;1754720;0;6647936;5852595;768188;415752;53895;0;0;1932719;0;5801795;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;7534;112;26;67.3;79.4;0;0;1109891;1043100;72219;0;0;0;0;0;0;922418;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;
VD;Clinique la Métairie SA;Avenue de Bois­Bougy 8;1260 Nyon;K212;R1;A, P, R;;BGs;1;;28938;996;0;0;0;;;9.5825;66.7366;73.2448;86.6224;6.94;54.2;18.92;119.88;0.7;5.44;1.9;12.04;;;12007967;4577947;6521306;23107220;24036649;653364;0;1582793;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;20950;635;75;33;76.5;748975;748975;15032117;3004405;626984;4062684;884254;0;0;1082686;1073128;17269272;2988823;58.8;3506585;100;0;7988;361;70.4;22.1;31.1;80025;55863;7320868;354830;68970;1658487;322366;0;0;68733;47980;6022069;291879;100;1364254;100;0;;;;;;;;;;;;;;;;;;;;;;
VD;Secteur Psychiatrique Est Fondation de Nant;Route de Nant;1804 Corsier­sur­Vevey;K212;R2;P, R;NF;Arzt, BGs;15;;24505;963;0;0;0;;;0.295;1.2821;0;98.5251;51.17;112.55;40.03;283.24;5.31;11.69;4.16;29.41;;;33080564;1894446;6100303;41091838;32823145;1673457;6870333;293968;;;;;;;;;;;;;;;;;;;;;;;20450;904;59;22.6;95;16956329;0;15817511;15617237;1419235;154086;14379;1871307;1789010;16668854;0;15814884;15041933;41.5;198399;82.6;1594374;4055;59;12;68.7;92.6;0;0;1682672;1682672;113539;0;0;0;0;0;0;2107430;2082650;41.4;0;;0;;;;;;;;;;;;;;;;;;;;;;
VD;Clinique la Lignière;La Lignière 5;1196 Gland;K221;R1;P, R;;;1;;28959;1480;0;0;0;;;4.0936;34.2141;56.0754;92.0728;10.55;52.58;28.64;170.06;0.71;3.55;1.94;11.49;;;15991912;2050822;4840140;23249304;19489696;2107276;544018;30393;;;;;;;;;;;;;;;;;;;;;;;4298;190;15;22.6;78.5;53926;51493;764470;275353;0;306080;0;0;0;133792;127757;2909670;1046575;100;1163353;100;0;24661;1290;78;19.1;86.6;1913085;1666240;5690110;2189630;17506;1686344;13482;0;0;1773939;1535628;15157653;5416611;100;4171603;100;0;;;;;;;;;;;;;;;;;;;;;;
VD;Hôpital de Lavaux;Chemin des Colombaires 31;1096 Cully;K221;R2;R;;MSt, Arzt, BGs;1;;18164;829;0;0;0;;;0.2296;0.2301;12.5144;99.1963;7.44;87.15;18.16;162.02;0.9;10.51;2.19;19.54;;;14769939;1002995;3626706;19955347;17390697;1327866;65354;-185849;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18164;829;61;21.9;81.6;0;0;11782478;11622795;0;0;0;4944994;15300;0;0;11663279;11129884;45;0;;4578936;;;;;;;;;;;;;;;;;;;;;;
VD;Clinique Valmont;Route de Valmont;1823 Glion;K221;R1;R;;BGs;1;;12153;508;0;0;0;;;8.2243;39.9185;97.0093;87.6636;5.5;36.93;23.4;102.61;1.08;7.27;4.61;20.2;;;6743481;2083766;3799480;12626727;9821745;989535;0;-1807368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12153;508;53.9;23.9;61.8;713909;678986;6001393;159555;0;4238081;0;0;0;1144970;988906;9625042;232385;100;6172537;100;0;;;;;;;;;;;;;;;;;;;;;;
VD;Institution de Lavigny;Route du Vignoble 60;1175 Lavigny;K221;R2;R;;BGs;1;;12118;285;0;0;0;;;0;4.6823;0;96.99;6.05;44.38;38.73;116.2;2.12;15.57;13.59;40.77;;;12103614;449668;2178767;14732049;14492430;301096;57937;119413;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12118;285;37;42.5;89.8;856815;928678;12756185;12283362;283616;0;0;1119041;0;1391030;1293484;13007462;12298231;30.3;0;;452971;;;;;;;;;;;;;;;;;;;;;;
VD;Clinique de Montchoisi;Chemin des Allinges 10;1006 Lausanne;K231;R1;A;;;1;MRI, CT;3952;729;0;4;0;0.9041527924;0.7983410959;6.8493;21.3801;89.3572;71.2329;0;28.6;16.5;86.69;0;3.92;2.26;11.89;;;6943625;3991275;17149187;28084087;28227402;1160957;0;1324174;3952;729;13.1;5.4;82.5;11962098;10697451;9169204;29109;0;8170744;0;0;0;16590407;14448341;12719029;39256;100;11037560;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VD;Clinique CIC;Rue du Lac 92;1815 Clarens;K231;R1;A;;;1;;1950;556;0;2;0;1.5741669659;1.540443447;0.1795;33.2734;15.0808;96.2298;1;19.27;3.11;31.37;0.18;3.47;0.56;5.64;;;3414028;1462411;7009325;12041952;12649704;4189;0;1030254;1950;556;8;3.5;66.8;4715933;4226547;7731618;6401165;563841;828003;71067;0;0;4462698;4044444;8192673;7102206;47.2;846525;56.8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VD;Clinique Chirurgicale & Permanence de Longeraie SA;Avenue de la Gare 9;1003 Lausanne;K231;R1;A;NF;;1;;1376;583;0;3;0;0.8789982548;0.7295008726;0.349;20.7381;16.2304;32.6353;14.47;20.28;23.35;83.34;2.48;3.48;4.01;14.3;;;8767069;425853;3751586;13208387;15376098;645113;0;2941171;1376;583;15;2.4;25.1;10543271;6124509;3100591;1340504;174031;538994;68299;0;0;12061786;6124835;3959425;1586001;37.9;1023828;72;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VD;Maison de naissance Aquila;Chemin du Grand­Chêne;1860 Aigle;K232;R3;B;;BGs;1;;0;0;0;0;1;;;;;;;;;;;;;;;;;;1858;34400;36258;0;33;79961;43736;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0
VD;Maison de naissance La Grange Rouge;Rue du Village 5;1274 Grens;K232;R3;B;;BGs;1;;0;0;0;0;1;;;;;;;;;;;;;;;;;0;15200;105400;128300;144400;10700;25600;52400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;29300;10700;0;0;0;0;0;0;8000;170000;144400;0;0;;0;;0
VD;Maison de naissance Lunaissance;Chemin de la Lune 3;1132 Lully VD;K232;R3;B;;BGs;1;;0;0;0;0;1;;;;;;;;;;;;;;;;;0;9629;12135;26764;7200;0;25600;6036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;26764;0;0;0;0;0;0;0;0;32800;0;0;0;;0;;0
VD;Maison de naissance Zoé;Rue du Poyet 9;1510 Moudon;K232;R3;B;;BGs;1;;0;0;0;0;1;;;;;;;0;0;0;0.02;;;;;;;479;20806;4737;26022;0;5566;20800;344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;26022;0;0;0;0;0;0;0;0;20800;0;0;0;;0;;0
VD;Clinique Miremont;Avenue Rollier;1854 Leysin;K234;R1;R;;Arzt, BGs;1;;19154;292;0;0;0;;;0;0.3953;0;100;3.61;53.06;9.88;92.89;1.24;18.17;3.38;31.81;;;7114801;119611;1800071;9034483;8714733;158801;7200;-7200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19154;292;56;65.6;93.7;279042;279042;5272981;5247927;539636;0;0;4869053;0;292763;292763;4689606;4646861;0;0;;3773823;;;;;;;;;;;;;;;;;;;;;;
VD;Centre de Soins et de Santé Communautaire du Balcon du Jura Vaudois (CSSC);Rue des Rosiers 29;1450 Ste­Croix;K234;R2;A, R;NF;MSt, Arzt, BGs;2;;5228;638;0;1;0;;;0.3339;6.5327;0;98.6644;9.1;68.34;19.39;144.93;1.43;10.71;3.04;22.72;;;12254919;133588;3790850;17846319;15372863;868357;997209;247209;5228;638;18;8.2;79.6;4862236;4526852;5834102;5810947;558568;0;0;0;0;3437581;2491570;7368176;6659425;26.8;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;
VD;Fondation Rive­Neuve Unité de Soins Palliatifs;Chemin du Clos­du­Moulin 20;1844 Villeneuve VD;K235;R2;R;;BGs;1;;6201;221;0;0;0;;;0;1.2876;0;100;1.83;28.39;1.27;46.3;0.83;12.85;0.57;20.95;;;4760562;1059227;1306158;7125947;5389955;180499;1555493;-56840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6201;221;20;28.1;84.9;0;0;7188561;7125948;1058256;0;0;0;0;0;0;7131721;5380811;45.1;0;;0;;;;;;;;;;;;;;;;;;;;;;
VD;Biotonus, Clinique Bon­Port SA centre de soins médicaux & esthétiques;Rue de Bon­Port 21;1820 Territet;K235;R1;A;;BGs;1;;5922;462;0;0;0;;;86.6071;61.6667;99.7768;6.4732;2.5;14.42;2.04;37.35;0.54;3.12;0.44;8.08;;;5134603;1422540;4124502;12133520;11407177;489231;0;2108562;5922;462;30;12.8;54.1;0;0;4756767;0;0;191162;0;0;0;0;0;10767374;0;;413112;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VD;Hôpital Ophtalmique Jules Gonin Fondation Asile des Aveugles ;Avenue de France 15;1004 Lausanne;K235;R2;A;NF;MSt, Arzt;1;;2727;806;0;4;0;;;23.8213;57.6547;18.1141;69.9752;49.79;56.9;50.06;250.83;6.18;7.06;6.21;31.12;;;34540281;4106078;16753127;55399486;39408153;12349335;5499051;1857014;2727;806;9;3.4;83;42458671;42458671;6002855;4563798;373147;942949;77013;0;7351618;49627061;44090132;7285655;5496298;45;1134376;45;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VS;Hôpital du Valais - Centre hospitalier du centre du Valais (CHCVs);Avenue du Grand­Champsec 80;1950 Sion;K112;R4;A, P, R;NF, IPS;MSt, Arzt, BGs;7;MRI, CT, PET, CC, LB, Lito;212658;24776;883;12;5;1.0326180898;1.0270548117;2.8175;3.5903;4.3316;91.615;306.5;1065.46;178.16;2082.78;1.24;4.3;0.72;8.41;;;230423028;15465767;130074946;375963741;373161753;15607457;2196026;15001495;141787;22150;453;6.4;85.8;96632162;86627932;222306169;198342265;7888565;13563682;509561;0;0;95018887;85410455;229458786;198656582;48.2;11250628;47.7;0;8279;193;24;42.9;94.5;30;0;5988776;5985849;400930;0;0;0;0;25;0;5728304;5719508;46.6;0;;0;62592;2433;184;25.7;93.2;767758;766287;37893547;36360837;1785774;1380415;82475;2610799;0;777792;701767;37738041;35520526;46.4;1544799;60.8;2266215;;;;;;;;;;;;;;;;;;;;;;
VS;Spital Wallis - Spitalzentrum Oberwallis (SZO);Pflanzettastrasse 8;3930 Visp;K112;R4;A, P, R;NF;MSt, Arzt, BGs;3;MRI, CT, Lito;83402;12022;564;5;3;0.8429888758;0.8088701547;6.1443;7.8698;5.9891;86.2979;113.93;395.92;77.35;811.9;0.95;3.29;0.64;6.75;;;88239023;4422188;46999760;139731863;142723574;6772467;668844;10437928;60302;11077;193;5.4;85.6;30653303;27602760;81305567;69209859;2018415;6407232;171748;0;0;28918240;25764240;92079169;75255323;49;5247100;49.3;0;13185;491;39;26.9;92.6;5506023;5396701;11029879;10835010;382273;183870;6191;0;0;5331044;5192729;9794689;9586672;46.4;152968;56.6;0;9915;454;29;21.8;93.7;0;0;5503761;5300702;137404;184080;5737;86153;0;0;0;6190082;5862717;46.9;224736;57.8;79147;;;;;;;;;;;;;;;;;;;;;;
VS;Hôpital du Valais - Centre hospitalier du Chablais (CHC);Route de Morgins;1870 Monthey;K211;R4;P, R;;MSt, Arzt, BGs;2;;66513;2593;0;0;0;;;0.7321;4.4617;1.94;99.0483;68.38;265.1;38.68;533.37;2.64;10.22;1.49;20.57;;;53261759;2508387;13432815;69666532;62496394;3260950;1235277;-2200482;;;;;;;;;;;;;;;;;;;;;;;40025;1620;120;24.7;91.4;17828379;17110749;29822607;29381570;1032551;378086;14315;0;0;16746679;14842766;29064230;28531062;46.3;424618;53.8;0;26488;973;79;27.2;91.9;49146;43681;17521905;16792220;540341;669747;25003;1212895;0;46093;42125;16657642;15729771;47.2;688459;58.2;1146554;;;;;;;;;;;;;;;;;;;;;;
VS;Clinique romande de réadaptation SuvaCare (CRR);Avenue du Grand­Champsec 90;1950 Sion;K221;R4;R;;MSt, Arzt, BGs;1;;40494;1060;0;0;0;;;7.8228;64.8262;7.0688;23.9397;31.8;67.7;92.7;300.19;3;6.39;8.75;28.32;;;33015777;5885939;10218724;49120440;46579994;2729954;0;189508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40494;1060;110;38.2;100.9;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;
VS;RZL Rehabilitationszentrum Leukerbad AG;Willy­Spühlerstrasse 2;3954 Leukerbad;K221;R1;R;;BGs;1;;11090;542;0;0;0;;;1.2613;44.5255;18.3784;95.8559;4.87;20.07;20.01;84.93;0.9;3.7;3.69;15.67;;;7935452;1708682;3086664;12730798;6917749;1375755;30530;-4406764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11090;542;29.3;20.5;103.6;2792352;2582830;8188606;6121871;456150;1745788;124639;0;0;1674154;1529363;5257627;3795267;100;1289958;100;0;;;;;;;;;;;;;;;;;;;;;;
VS;Clinique de Valère SA  Clinique Générale;Rue de Pré­Fleuri 16;1950 Sion;K231;R1;A;;Arzt, BGs;1;;9390;1550;0;4;0;1.3086334635;1.2918091146;0.5208;2.0288;20.3125;76.6276;6.64;65.82;11.7;119.46;0.43;4.25;0.75;7.71;;;16294530;3081509;16034718;36725582;33329351;14835;5341;-3320689;9390;1550;35;6.1;73.5;14189009;13053888;22536573;16678940;1234866;4282431;317060;0;0;14418765;13564487;18986128;14672128;51.3;3147222;60;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZG;Zuger Kantonsspital AG;Landhausstrasse 11;6340 Baar;K112;R1;A;NF, IPS;MSt, Arzt, BGs;1;MRI, CT;47378;9217;628;5;3;0.8575348648;0.8279032425;0.7042;13.2408;24.6253;91.3389;107.46;318.22;105.07;711.11;1.17;3.45;1.14;7.72;;;81930197;8775009;40518767;132623654;96909765;3042859;32367430;1157921;47378;9217;164;5.1;79.1;41494644;37800343;86342524;56713091;5318429;25541249;4284188;0;682000;38340798;34422207;92768052;54745745;54.8;32981814;73.9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZG;Andreas Klinik;Rigistrasse 1;6330 Cham;K122;R1;A;NF;BGs;1;;18081;3781;465;4;3;0.9327595384;0.9097470089;0.0702;30.6017;44.2677;89.5882;1.03;84.95;17.17;176.62;0.03;2.25;0.45;4.67;;;19233359;5905800;15435063;40574222;37232319;5699098;0;2471150;18081;3781;56;4.8;88.5;6382850;6382850;40826163;18771183;2109750;18036563;2115716;0;0;5034721;5034721;47720375;22654090;51;16155375;51;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
